epoch,correct-output,test-loss,unsatisfied,examples,crispness,crisp-widths,preconditions,consequent,total
1,0.88919997215271,0.017306949943304062,26734.234375,6510.79345703125,84662.265625,0.26766666769981384,29737.060546875,211744.84375,5520000.0
2,0.9239999651908875,0.017252976074814796,20920.51953125,4561.3505859375,81517.8828125,0.2677798271179199,23796.6328125,210478.59375,5520000.0
3,0.9346999526023865,0.017237963154911995,16743.123046875,3682.515869140625,77157.3359375,0.26789790391921997,19374.99609375,210060.796875,5520000.0
