epoch,correct-output,test-loss,unsatisfied,examples,crispness,crisp-widths,preconditions,consequent,total
24,0.9715999960899353,0.0171920545399189,363.6617736816406,81.60809326171875,9769.359375,0.2682422697544098,431.1899108886719,209368.828125,5520000.0
25,0.9720999598503113,0.0171890240162611,313.99041748046875,72.900634765625,8948.8759765625,0.26824718713760376,374.804931640625,209394.671875,5520000.0
26,0.971299946308136,0.017190726473927498,287.69537353515625,68.76171875,8217.435546875,0.26824474334716797,345.5125427246094,209383.4375,5520000.0
27,0.9739999771118164,0.01718880981206894,255.75155639648438,64.3290786743164,7556.3525390625,0.2682545781135559,310.82440185546875,209325.28125,5520000.0
28,0.974399983882904,0.017188820987939835,232.1153106689453,59.53358840942383,6943.9775390625,0.2682570219039917,283.64190673828125,209305.53125,5520000.0
29,0.9753999710083008,0.017187433317303658,212.16139221191406,57.673118591308594,6394.4609375,0.268266886472702,262.6015319824219,209309.34375,5520000.0
30,0.9745999574661255,0.0171867273747921,190.9172821044922,54.16239547729492,5884.3779296875,0.2682693302631378,238.30638122558594,209328.484375,5520000.0
31,0.97489994764328,0.017186595126986504,177.7268829345703,51.95186233520508,5421.453125,0.26826441287994385,223.53286743164062,209310.703125,5520000.0
32,0.9734999537467957,0.0171883013099432,160.05955505371094,45.69891357421875,5007.3349609375,0.26826441287994385,200.01364135742188,209340.484375,5520000.0
33,0.975600004196167,0.01718759350478649,149.31448364257812,45.57471466064453,4625.55126953125,0.268266886472702,190.12290954589844,209278.09375,5520000.0
34,0.974299967288971,0.017187517136335373,141.29861450195312,44.96882247924805,4283.69140625,0.2682693302631378,181.65789794921875,209294.125,5520000.0
35,0.9758999943733215,0.017186306416988373,128.0804901123047,42.020545959472656,3976.52099609375,0.268266886472702,165.72531127929688,209303.15625,5520000.0
36,0.9750999808311462,0.01718764938414097,123.5325927734375,42.297157287597656,3679.863525390625,0.2682693302631378,161.73757934570312,209270.28125,5520000.0
37,0.9753999710083008,0.01718686707317829,110.67912292480469,39.85686492919922,3412.878662109375,0.2682693302631378,146.67449951171875,209319.859375,5520000.0
38,0.9757999777793884,0.017186198383569717,108.42495727539062,38.477569580078125,3159.955078125,0.268266886472702,143.14517211914062,209317.390625,5520000.0
39,0.9751999974250793,0.017187142744660378,100.5589828491211,35.572086334228516,2926.52783203125,0.26826441287994385,132.7188720703125,209284.703125,5520000.0
40,0.9750999808311462,0.017186623066663742,96.33447265625,34.56246566772461,2714.93212890625,0.26826441287994385,127.74408721923828,209289.0625,5520000.0
41,0.9751999974250793,0.017186680808663368,94.5905990600586,35.409427642822266,2523.2958984375,0.26826441287994385,126.64045715332031,209268.375,5520000.0
42,0.975600004196167,0.017186392098665237,90.11649322509766,34.96538543701172,2349.258544921875,0.26826441287994385,122.1356430053711,209267.03125,5520000.0
43,0.9753999710083008,0.017187437042593956,87.57959747314453,35.810447692871094,2195.74072265625,0.26826196908950806,120.47559356689453,209276.359375,5520000.0
44,0.9753999710083008,0.017187196761369705,85.76947784423828,31.146211624145508,2048.175537109375,0.26826196908950806,114.09112548828125,209328.828125,5520000.0
