epoch,output-distance,correct-output,correct-param,param-mean-distance,param-max-distance
1,0.036,0.964,0.9200000166893004,0.097602754831314,0.9998875856399536
2,0.036,0.964,0.8560000658035278,0.1533188670873642,0.999993085861206
3,0.036,0.964,0.8160000443458557,0.1883382797241211,0.9999959468841552
4,0.036,0.964,0.7740000486373901,0.2245124280452728,0.999998927116394
5,0.036,0.964,0.7620000243186951,0.2353634536266327,1.0
6,0.036,0.964,0.7540000081062317,0.241749033331871,1.0
7,0.036,0.964,0.7320000529289246,0.2650896310806274,1.0
8,0.036,0.964,0.718000054359436,0.2769760191440582,1.0
9,0.036,0.964,0.7300000190734863,0.2658936977386474,1.0
10,0.036,0.964,0.7200000286102295,0.2725176513195038,1.0
11,0.036,0.964,0.7220000624656677,0.2739194333553314,1.0
12,0.036,0.964,0.706000030040741,0.2855559885501861,1.0
13,0.036,0.964,0.6960000395774841,0.2930383086204529,1.0
14,0.036,0.964,0.6980000138282776,0.2939352393150329,1.0
15,0.036,0.964,0.6960000395774841,0.2952345311641693,1.0
16,0.036,0.964,0.6920000314712524,0.3036892414093017,1.0
17,0.036,0.964,0.6880000233650208,0.3046162128448486,1.0
18,0.036,0.964,0.6880000233650208,0.3046045005321502,1.0
19,0.036,0.964,0.6920000314712524,0.3008386790752411,1.0
20,0.036,0.964,0.7020000219345093,0.2951882481575012,1.0
21,0.036,0.964,0.6780000329017639,0.3181993067264557,1.0
22,0.036,0.964,0.6640000343322754,0.3314284384250641,1.0
23,0.036,0.964,0.6640000343322754,0.3300504684448242,1.0
24,0.036,0.964,0.6660000085830688,0.3284345865249634,1.0
25,0.036,0.964,0.6680000424385071,0.3257157802581787,1.0
26,0.036,0.964,0.6520000100135803,0.3415492475032806,1.0
27,0.036,0.964,0.6460000276565552,0.3456115424633026,1.0
28,0.036,0.964,0.6520000100135803,0.3422064483165741,1.0
29,0.036,0.964,0.656000018119812,0.3411019444465637,1.0
30,0.036,0.964,0.656000018119812,0.3410117030143738,1.0
31,0.036,0.964,0.656000018119812,0.3409933745861053,1.0
32,0.036,0.964,0.6360000371932983,0.3594668805599212,1.0
33,0.036,0.964,0.6360000371932983,0.3593170344829559,1.0
34,0.036,0.964,0.6360000371932983,0.3593169748783111,1.0
35,0.036,0.964,0.6360000371932983,0.3588845729827881,1.0
36,0.036,0.964,0.6360000371932983,0.3588029444217682,1.0
37,0.036,0.964,0.6240000128746033,0.3697302937507629,1.0
38,0.036,0.964,0.6240000128746033,0.3697244524955749,1.0
39,0.036,0.964,0.6260000467300415,0.3693014681339264,1.0
40,0.036,0.964,0.6260000467300415,0.3692020773887634,1.0
41,0.036,0.964,0.6260000467300415,0.3697168231010437,1.0
42,0.036,0.964,0.628000020980835,0.3681367933750152,1.0
43,0.036,0.964,0.6260000467300415,0.3687858879566192,1.0
44,0.036,0.964,0.6260000467300415,0.3687846660614013,1.0
45,0.036,0.964,0.6260000467300415,0.3687508106231689,1.0
46,0.036,0.964,0.6260000467300415,0.3685610592365265,1.0
47,0.036,0.964,0.628000020980835,0.3683820068836212,1.0
48,0.036,0.964,0.628000020980835,0.3683712184429168,1.0
49,0.036,0.964,0.6220000386238098,0.3742294013500213,1.0
50,0.036,0.964,0.6300000548362732,0.3656097948551178,1.0
51,0.036,0.964,0.6300000548362732,0.3652971982955932,1.0
52,0.036,0.964,0.6240000128746033,0.3719446361064911,1.0
53,0.036,0.964,0.628000020980835,0.3687027096748352,1.0
54,0.036,0.964,0.6180000305175781,0.3784297108650207,1.0
55,0.036,0.964,0.6180000305175781,0.3784388899803161,1.0
56,0.036,0.964,0.6180000305175781,0.3782940804958343,1.0
57,0.036,0.964,0.6180000305175781,0.3782925009727478,1.0
58,0.036,0.964,0.6140000224113464,0.3819306790828705,1.0
59,0.036,0.964,0.5840000510215759,0.4112481772899627,1.0
60,0.036,0.964,0.5840000510215759,0.411250352859497,1.0
61,0.036,0.964,0.5840000510215759,0.4112471044063568,1.0
62,0.036,0.964,0.5840000510215759,0.411247044801712,1.0
63,0.036,0.964,0.5720000267028809,0.4227132797241211,1.0
64,0.036,0.964,0.5720000267028809,0.4227138161659241,1.0
65,0.036,0.964,0.5720000267028809,0.4227137565612793,1.0
66,0.036,0.964,0.5720000267028809,0.4227137565612793,1.0
67,0.036,0.964,0.5720000267028809,0.4227137565612793,1.0
68,0.036,0.964,0.5720000267028809,0.4227137565612793,1.0
69,0.036,0.964,0.5720000267028809,0.4227137565612793,1.0
70,0.036,0.964,0.5720000267028809,0.4227137565612793,1.0
71,0.036,0.964,0.5720000267028809,0.4227137565612793,1.0
72,0.036,0.964,0.5720000267028809,0.4227137565612793,1.0
73,0.036,0.964,0.5720000267028809,0.4227137565612793,1.0
74,0.036,0.964,0.5720000267028809,0.4227137565612793,1.0
75,0.036,0.964,0.5720000267028809,0.4227137565612793,1.0
76,0.036,0.964,0.5720000267028809,0.4227137565612793,1.0
77,0.036,0.964,0.5720000267028809,0.4226852059364319,1.0
78,0.036,0.964,0.5720000267028809,0.4226812124252319,1.0
79,0.036,0.964,0.5720000267028809,0.4226829409599304,1.0
80,0.036,0.964,0.5700000524520874,0.4229032099246979,1.0
81,0.036,0.964,0.5700000524520874,0.4229046702384949,1.0
82,0.036,0.964,0.5700000524520874,0.4229046702384949,1.0
83,0.036,0.964,0.5700000524520874,0.4229011535644531,1.0
84,0.036,0.964,0.5700000524520874,0.4229009747505188,1.0
85,0.036,0.964,0.5700000524520874,0.4229009747505188,1.0
