epoch,output-distance,correct-output,correct-param,param-mean-distance,param-max-distance
1,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
2,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
3,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
4,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
5,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
6,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
7,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
8,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
9,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
10,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
11,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
12,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
13,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
14,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
15,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
16,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
17,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
18,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
19,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
20,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
21,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
22,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
23,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
24,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
25,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
26,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
27,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
28,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
29,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
30,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
31,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
32,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
33,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
34,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
35,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
36,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
37,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
38,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
39,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
40,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
41,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
42,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
43,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
44,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
45,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
46,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
47,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
48,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
49,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
50,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
51,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
52,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
53,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
54,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
55,0.0309,0.9691,0.492000013589859,0.5069281458854675,0.999423623085022
