epoch,output-distance,correct-output,correct-param,param-mean-distance,param-max-distance
1,0.0318058690071106,0.9687,0.8740000128746033,0.2528843283653259,0.9995591044425964
2,0.031335225713253,0.9687,0.800000011920929,0.247356116771698,0.9999691247940063
3,0.031305078625679,0.9687,0.7620000243186951,0.2750492990016937,0.9999953508377076
4,0.0313014987587928,0.9687,0.7480000257492065,0.2873241007328033,0.9999986886978148
5,0.0313002133727073,0.9687,0.7360000610351562,0.2964353263378143,0.9999998807907104
6,0.0313000072717666,0.9687,0.7220000624656677,0.3068108260631561,1.0
7,0.0313,0.9687,0.7140000462532043,0.3134084641933441,1.0
8,0.0313,0.9687,0.706000030040741,0.3181387484073639,1.0
9,0.0313,0.9687,0.7020000219345093,0.3211094439029693,1.0
10,0.0313,0.9687,0.7020000219345093,0.3214257657527923,1.0
11,0.0313,0.9687,0.7020000219345093,0.3206107914447784,1.0
12,0.0313,0.9687,0.6980000138282776,0.3239958584308624,1.0
13,0.0313,0.9687,0.6920000314712524,0.32923224568367,1.0
14,0.0313,0.9687,0.6920000314712524,0.3290280401706695,1.0
15,0.0313,0.9687,0.6920000314712524,0.3288415074348449,1.0
16,0.0313,0.9687,0.6920000314712524,0.3289966881275177,1.0
17,0.0313,0.9687,0.690000057220459,0.3307244479656219,1.0
18,0.0313,0.9687,0.6860000491142273,0.3341834843158722,1.0
19,0.0313,0.9687,0.6860000491142273,0.3341803848743438,1.0
20,0.0313,0.9687,0.6860000491142273,0.3339695036411285,1.0
21,0.0313,0.9687,0.6860000491142273,0.3344118297100067,1.0
22,0.0313,0.9687,0.6840000152587891,0.335884541273117,1.0
23,0.0313,0.9687,0.6800000071525574,0.3394667506217956,1.0
24,0.0313,0.9687,0.6820000410079956,0.3380690813064575,1.0
25,0.0313,0.9687,0.6820000410079956,0.337577611207962,1.0
26,0.0313,0.9687,0.6800000071525574,0.3388330936431885,1.0
27,0.0313,0.9687,0.6780000329017639,0.3400761485099792,1.0
28,0.0313,0.9687,0.6780000329017639,0.3398000001907348,1.0
29,0.0313,0.9687,0.6760000586509705,0.3405420184135437,1.0
30,0.0313,0.9687,0.6800000071525574,0.3360457420349121,1.0
31,0.0313,0.9687,0.6820000410079956,0.3339114487171173,1.0
32,0.0313,0.9687,0.6760000586509705,0.3387203216552734,1.0
33,0.0313,0.9687,0.6760000586509705,0.3387034237384796,1.0
34,0.0313,0.9687,0.6780000329017639,0.3355881571769714,1.0
35,0.0313,0.9687,0.6760000586509705,0.3373030722141266,1.0
36,0.0313,0.9687,0.6740000247955322,0.3390763103961944,1.0
37,0.0313,0.9687,0.6720000505447388,0.3402901589870453,1.0
38,0.0313,0.9687,0.6680000424385071,0.3435985445976257,1.0
39,0.0313,0.9687,0.6740000247955322,0.3381282687187195,1.0
40,0.0313,0.9687,0.6780000329017639,0.3339376747608185,1.0
41,0.0313,0.9687,0.6800000071525574,0.3310060203075409,1.0
42,0.0313,0.9687,0.6840000152587891,0.3295161426067352,1.0
43,0.0313,0.9687,0.6860000491142273,0.327737808227539,1.0
44,0.0313,0.9687,0.690000057220459,0.3237708210945129,1.0
45,0.0313,0.9687,0.6920000314712524,0.3214704692363739,1.0
46,0.0313,0.9687,0.7000000476837158,0.3131009638309479,1.0
47,0.0313,0.9687,0.6980000138282776,0.314610868692398,1.0
48,0.0313,0.9687,0.6980000138282776,0.3139440715312958,1.0
49,0.0313,0.9687,0.7000000476837158,0.3119727075099945,1.0
50,0.0313,0.9687,0.6980000138282776,0.3133060336112976,1.0
51,0.0313,0.9687,0.6960000395774841,0.3150907754898071,1.0
52,0.0313,0.9687,0.6940000057220459,0.316942811012268,1.0
53,0.0313,0.9687,0.6880000233650208,0.3223263621330261,1.0
54,0.0313,0.9687,0.6840000152587891,0.3268988728523254,1.0
55,0.0313,0.9687,0.6840000152587891,0.3262938559055328,1.0
56,0.0313,0.9687,0.6820000410079956,0.3279556334018707,1.0
57,0.0313,0.9687,0.6820000410079956,0.3279616832733154,1.0
58,0.0313,0.9687,0.6780000329017639,0.331688791513443,1.0
59,0.0313,0.9687,0.6740000247955322,0.3353677690029144,1.0
60,0.0313,0.9687,0.6760000586509705,0.333124577999115,1.0
61,0.0313,0.9687,0.6740000247955322,0.3347433507442474,1.0
62,0.0313,0.9687,0.6700000166893005,0.3390523791313171,1.0
63,0.0313,0.9687,0.6720000505447388,0.3370804190635681,1.0
64,0.0313,0.9687,0.6720000505447388,0.337096631526947,1.0
65,0.0313,0.9687,0.6700000166893005,0.3388772308826446,1.0
66,0.0313,0.9687,0.6660000085830688,0.3424409329891205,1.0
67,0.0313,0.9687,0.6640000343322754,0.344281256198883,1.0
68,0.0313,0.9687,0.6640000343322754,0.3442879319190979,1.0
69,0.0313,0.9687,0.6620000600814819,0.3461750745773315,1.0
70,0.0313,0.9687,0.6620000600814819,0.3461993038654327,1.0
71,0.0313,0.9687,0.6620000600814819,0.3462044298648834,1.0
72,0.0313,0.9687,0.6600000262260437,0.3480557203292846,1.0
73,0.0313,0.9687,0.6580000519752502,0.3498531579971313,1.0
74,0.0313,0.9687,0.6580000519752502,0.3498487472534179,1.0
75,0.0313,0.9687,0.656000018119812,0.3516453504562378,1.0
76,0.0313,0.9687,0.656000018119812,0.351384162902832,1.0
77,0.0313,0.9687,0.6580000519752502,0.349436342716217,1.0
78,0.0313,0.9687,0.6580000519752502,0.3494420945644378,1.0
79,0.0313,0.9687,0.6580000519752502,0.3494420945644378,1.0
80,0.0313,0.9687,0.6580000519752502,0.3494446575641632,1.0
81,0.0313,0.9687,0.656000018119812,0.351305603981018,1.0
82,0.0313,0.9687,0.656000018119812,0.3513403534889221,1.0
83,0.0313,0.9687,0.6520000100135803,0.3549585342407226,1.0
84,0.0313,0.9687,0.6520000100135803,0.3549582064151764,1.0
85,0.0313,0.9687,0.6520000100135803,0.3549520373344421,1.0
86,0.0313,0.9687,0.6520000100135803,0.3549520373344421,1.0
87,0.0313,0.9687,0.6480000019073486,0.3577953577041626,1.0
88,0.0313,0.9687,0.6480000019073486,0.3577945530414581,1.0
89,0.0313,0.9687,0.6480000019073486,0.357798159122467,1.0
90,0.0313,0.9687,0.6480000019073486,0.3578390777111053,1.0
91,0.0313,0.9687,0.6480000019073486,0.3578424155712127,1.0
92,0.0313,0.9687,0.6500000357627869,0.3568036556243896,1.0
93,0.0313,0.9687,0.6500000357627869,0.3558478057384491,1.0
94,0.0313,0.9687,0.6500000357627869,0.3558662831783294,1.0
95,0.0313,0.9687,0.6480000019073486,0.3577086627483368,1.0
96,0.0313,0.9687,0.6440000534057617,0.3613866865634918,1.0
97,0.0313,0.9687,0.6460000276565552,0.359387457370758,1.0
98,0.0313,0.9687,0.6460000276565552,0.3593874275684356,1.0
99,0.0313,0.9687,0.6460000276565552,0.3593896627426147,1.0
100,0.0313,0.9687,0.6460000276565552,0.3587804138660431,1.0
