epoch,output-distance,correct-output,correct-param,param-mean-distance,param-max-distance
1,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
2,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
3,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
4,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
5,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
6,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
7,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
8,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
9,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
10,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
11,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
12,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
13,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
14,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
15,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
16,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
17,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
18,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
19,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
20,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
21,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
22,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
23,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
24,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
25,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
26,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
27,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
28,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
29,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
30,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
31,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
32,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
33,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
34,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
35,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
36,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
37,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
38,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
39,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
40,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
41,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
42,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
43,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
44,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
45,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
46,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
47,0.0294,0.9706,0.5199999809265137,0.4870331585407257,0.9899808764457704
