epoch,output-distance,correct-output,correct-param,param-mean-distance,param-max-distance
1,0.0654498898983001,0.9688,0.5399999618530273,0.4521425068378448,0.9803871512413024
2,0.0871172075748443,0.9688,0.7599999904632568,0.3682207465171814,0.977773129940033
3,0.1083000855922699,0.9688,0.8399999737739563,0.2737402617931366,0.9754365682601928
4,0.1108690084457397,0.9688,0.8999999761581421,0.1952509433031082,0.9475048780441284
5,0.1049490520477294,0.969,0.9199999570846558,0.1477712094783783,0.8754420876502991
6,0.0998301335811615,0.9697,0.9199999570846558,0.1195531040430069,0.7283140420913696
7,0.095362294101715,0.9707,0.9399999976158142,0.1002685353159904,0.5906352996826172
8,0.0912366424560546,0.9713,0.9799999594688416,0.0874572545289993,0.5500352382659912
9,0.088002163696289,0.9731,0.9799999594688416,0.0790420249104499,0.5179375410079956
10,0.0854241508007049,0.9738,1.0,0.072942778468132,0.4918200671672821
11,0.0832970013141632,0.9746,1.0,0.0682451874017715,0.4700430333614349
12,0.0814942541956901,0.976,1.0,0.0644791647791862,0.4515138864517212
13,0.079934239912033,0.9781,1.0,0.0613702721893787,0.4354817271232605
14,0.0785618798732757,0.9799,1.0,0.0587452128529548,0.421414852142334
15,0.077338406920433,0.9813,1.0,0.0564883798360824,0.4089260697364807
16,0.0762355576395988,0.9824,1.0,0.0545193217694759,0.3977266550064087
17,0.0752322526216507,0.9842,1.0,0.0527801215648651,0.3875963985919952
18,0.0743123580217361,0.9851,1.0,0.051227893680334,0.3783645927906036
19,0.0734633761882782,0.9856,1.0,0.0498301573097705,0.3698961734771728
20,0.0726752024412155,0.9874,1.0,0.0485617965459823,0.3620831668376922
21,0.0719397967815399,0.9885,1.0,0.047403048723936,0.3548378348350525
22,0.0712505502700805,0.9894,1.0,0.0463381372392177,0.3480881452560425
23,0.0706020382165908,0.9903,1.0,0.0453542806208133,0.3417741656303406
24,0.0699896917104721,0.9914,1.0,0.0444410182535648,0.3358459174633026
25,0.0694096648454666,0.993,1.0,0.0435896851122379,0.330261081457138
26,0.0688585410833358,0.9935,1.0,0.0427930355072021,0.324983537197113
27,0.0683337226748466,0.994,1.0,0.0420449674129486,0.3199824690818786
28,0.0678326239347457,0.9943,1.0,0.0413402915000915,0.3152312040328979
29,0.0673531882286071,0.9947,1.0,0.0406745672225952,0.3107065260410309
30,0.0668935524702072,0.9952,1.0,0.0400439575314521,0.3063882291316986
31,0.0664520263671875,0.9955,1.0,0.0394451580941677,0.3022585213184356
32,0.0660272197723388,0.9958,1.0,0.038875263184309,0.2983017861843109
33,0.0656178487062454,0.9966,1.0,0.0383317582309246,0.2945040464401245
34,0.0652228396177291,0.9974,1.0,0.0378124043345451,0.2908530831336975
35,0.0648410440444946,0.998,1.0,0.0373152233660221,0.2873378098011017
36,0.0644716445565223,0.9984,1.0,0.0368384644389152,0.2839483320713043
37,0.064113794183731,0.9985,1.0,0.0363805778324604,0.280675858259201
38,0.0637666831135749,0.9991,1.0,0.0359401442110538,0.2775123715400696
39,0.0634296203255653,0.9992,1.0,0.0355159267783165,0.2744505107402801
40,0.0631020618081092,0.9995,1.0,0.0351067967712879,0.2714837789535522
41,0.0627834806919098,0.9998,1.0,0.034711729735136,0.2686063051223755
42,0.0624732469320297,0.9999,1.0,0.0343298017978668,0.2658126056194305
43,0.0621709261894226,0.9999,1.0,0.0339601747691631,0.2630976140499115
44,0.0618760983347892,1.0,1.0,0.0336020737886428,0.2604566812515259
45,0.0615884191274642,1.0,1.0,0.0332548208534717,0.2578858435153961
46,0.0613074057102203,1.0,1.0,0.0329177603125572,0.255381166934967
47,0.0610327739477157,1.0,1.0,0.0325903110206127,0.2529390752315521
48,0.0607642049312591,1.0,1.0,0.0322719402611255,0.2505562603473663
49,0.0605014062166214,1.0,1.0,0.0319621488451957,0.2482297271490097
50,0.0602440915822982,1.0,1.0,0.0316604785621166,0.2459567338228225
51,0.0599920371294021,1.0,1.0,0.0313665196299552,0.2437345683574676
52,0.0597448836684227,1.0,1.0,0.0310798566788434,0.2415608763694763
53,0.0595025587320327,1.0,1.0,0.0308001469820737,0.2394332736730575
54,0.0592648027539253,1.0,1.0,0.0305270347744226,0.2373498678207397
55,0.059031435573101,1.0,1.0,0.0302602387964725,0.2353086173534393
56,0.0588022033929824,1.0,1.0,0.0299994368106126,0.2333076894283294
57,0.0585769896864891,1.0,1.0,0.0297443773597478,0.2313453406095504
58,0.0583556096315383,1.0,1.0,0.0294947922229766,0.2294200211763382
59,0.058138004553318,1.0,1.0,0.0292504541575908,0.2275301963090896
60,0.0579238616943359,1.0,1.0,0.029011134058237,0.2256743758916854
61,0.0577131923675537,1.0,1.0,0.0287766251713037,0.2238513678312301
62,0.0575058032751083,1.0,1.0,0.0285467337816953,0.2220597267150879
63,0.0573016103982925,1.0,1.0,0.0283212848007679,0.2202985137701034
64,0.0571005165696144,1.0,1.0,0.0281000956892967,0.2185664921998977
65,0.0569023253440856,1.0,1.0,0.0278830006718635,0.216862604022026
66,0.056707000374794,1.0,1.0,0.0276698488742113,0.2151858210563659
67,0.056514420068264,1.0,1.0,0.0274604987353086,0.213535264134407
68,0.0563244832158088,1.0,1.0,0.0272548142820596,0.2119100838899612
69,0.0561371893644332,1.0,1.0,0.0270526614040136,0.2103094011545181
70,0.0559523503899574,1.0,1.0,0.0268539190292358,0.2087324112653732
71,0.0557699335694313,1.0,1.0,0.0266584679484367,0.2071783393621444
72,0.0555898825407028,1.0,1.0,0.0264662113040685,0.2056465595960617
73,0.0554120616078376,1.0,1.0,0.0262770354747772,0.2041363418102264
74,0.0552364946603775,1.0,1.0,0.0260908436030149,0.2026470005512237
75,0.0550630497813224,1.0,1.0,0.0259075444191694,0.2011780142784118
76,0.0548916815161705,1.0,1.0,0.0257270447909832,0.1997287422418594
77,0.0547223920702934,1.0,1.0,0.0255492627620697,0.1982984691858291
78,0.0545549761414527,1.0,1.0,0.0253741070628166,0.1968869715929031
79,0.054389564371109,1.0,1.0,0.02520152926445,0.1954935193061828
80,0.0542258988857269,1.0,1.0,0.0250314250588417,0.1941176354885101
81,0.0540641531705856,1.0,1.0,0.0248637404292821,0.1927589178085327
82,0.0539041720151901,1.0,1.0,0.0246984045952558,0.1914169043302536
83,0.0537458580255508,1.0,1.0,0.0245353542268276,0.1900912076234817
84,0.0535893061399459,1.0,1.0,0.0243745278567075,0.1887813806533813
85,0.0534342960000038,1.0,1.0,0.0242158696055412,0.1874871104955673
86,0.0532809238553047,1.0,1.0,0.0240593142807483,0.1862078756093979
87,0.0531291419744491,1.0,1.0,0.0239048209041357,0.1849434226751327
88,0.0529789322257041,1.0,1.0,0.0237523391842842,0.1836934387683868
89,0.0528301375031471,1.0,1.0,0.0236018039286136,0.1824575066566467
90,0.0526828280806541,1.0,1.0,0.0234531890600919,0.1812354028224945
91,0.0525369592189788,1.0,1.0,0.023306431248784,0.1800267100334167
92,0.0523925048112869,1.0,1.0,0.0231614969670772,0.1788312047719955
93,0.0522494463086128,1.0,1.0,0.0230183452367782,0.177648589015007
94,0.0521076698422431,1.0,1.0,0.0228769276291131,0.1764785498380661
95,0.0519672215223312,1.0,1.0,0.0227372124791145,0.1753209680318832
96,0.0518280623197555,1.0,1.0,0.0225991513580083,0.1741754114627838
97,0.0516902273416519,1.0,1.0,0.0224627219140529,0.1730417609214782
98,0.0515536453962326,1.0,1.0,0.0223278943449258,0.1719197928905487
99,0.0514182197093963,1.0,1.0,0.0221946164965629,0.1708091795444488
100,0.0512840884804725,1.0,1.0,0.022062873467803,0.1697096526622772
